Device,TSL_Lux,TSL_IR,TSL_Vis,TSL_Full,BME_Temp,BME_Hum,BME_Pres,BME_Alt,VEML_UV,SGP_CO2,SGP_VOCs,SOIL1_Temp,SOIL1_Cap,SOIL2_Temp,SOIL2_Cap,PIR 1,PIR 2,Decimal Hours,Year,Month,Day,Hour,Minute,Second,TimeZone
string,float,float,float,float,float,float,float,float,int,float,float,float,float,float,float,string,string,float,int,int,int,int,int,int,int
Quolls,2210.454,405,812,1217,26.92,37.243,1004.535,72.808,116,400,0,17.505,943,24.116,825,,,396.68,2020,1,17,12,40,50,10
Quolls,2308.382,421,847,1268,27.34,36.208,1004.655,71.798,119,400,0,25.521,946,23.204,611,,,396.251,2020,1,17,12,15,5,10
Quolls,1521.011,246,542,788,27.17,36.606,1004.648,71.861,85,400,0,25.118,1002,23.51,605,,,396.334,2020,1,17,12,20,5,10
Quolls,1489.984,243,532,775,27.069,36.72,1004.501,73.096,83,400,0,25.118,940,23.31,612,,,396.418,2020,1,17,12,25,5,10
Quolls,1852.441,309,665,974,26.969,36.702,1004.534,72.817,96,400,0,25.217,939,23.71,750,,,396.501,2020,1,17,12,30,5,10
Quolls,2206.923,395,806,1201,26.889,37.005,1004.609,72.19,112,400,0,25.012,1014,23.31,777,,,396.584,2020,1,17,12,35,5,10
Quolls,1411.657,234,506,740,26.53,39.101,1003.846,78.584,79,400,0,25.012,949,24.016,805,,,397.18,2020,1,17,13,10,50,10
Quolls,,,,,,,,,,,,,,,,396.9561_396.9589_397.1242_396.1433_,,,,,,,,,
Quolls,1768.348,307,641,948,26.879,37.183,1004.339,74.452,92,400,0,25.621,928,23.204,684,,,396.751,2020,1,17,12,45,5,10
Quolls,1288.723,208,459,667,26.729,37.405,1004.197,75.644,72,400,0,25.118,947,23.204,823,,,396.834,2020,1,17,12,50,5,10
Quolls,1321.709,210,469,679,26.579,37.638,1004.134,76.169,73,400,0,25.118,904,23.31,617,,,396.918,2020,1,17,12,55,5,10
Quolls,1473.678,240,526,766,26.549,38.547,1004.063,76.767,79,400,0,24.913,930,23.916,649,,,397.001,2020,1,17,13,0,6,10
Quolls,1360.969,224,487,711,26.54,38.935,1003.926,77.913,75,400,0,24.509,1005,23.41,617,,,397.084,2020,1,17,13,5,5,10
Quolls,1794.694,295,642,937,26.78,38.399,1003.527,81.259,92,400,0,25.422,996,23.916,730,,,397.684,2020,1,17,13,41,5,10
Quolls,,,,,,,,,,,,,,,,397.5772_396.9589_,,,,,,,,,
Quolls,1806.146,324,660,984,26.559,39.048,1003.898,78.146,95,400,0,25.118,932,23.41,742,,,397.251,2020,1,17,13,15,5,10
Quolls,1777.122,334,657,991,26.569,38.905,1003.783,79.115,96,400,0,25.012,957,23.31,747,,,397.334,2020,1,17,13,20,5,10
Quolls,1974.723,365,727,1092,26.579,38.505,1003.745,79.433,104,400,0,24.714,1005,23.41,799,,,397.418,2020,1,17,13,25,5,10
Quolls,2246.749,419,829,1248,26.659,38.779,1003.721,79.637,113,400,0,25.012,927,23.51,794,,,397.501,2020,1,17,13,30,5,10
Quolls,1197.807,179,419,598,26.639,38.31,1003.494,81.538,67,400,0,25.323,956,23.916,696,,,398.184,2020,1,17,14,11,5,10
Quolls,,,,,,,,,,,,,,,,397.9628_397.9653_398.1000_396.1433_,,,,,,,,,
Quolls,1386.722,224,494,718,26.76,38.432,1003.656,80.177,75,400,0,24.913,935,23.004,695,,,397.751,2020,1,17,13,45,5,10
Quolls,1377.789,221,490,711,26.7,38.282,1003.632,80.384,76,400,0,24.509,1009,23.81,597,,,397.834,2020,1,17,13,50,5,10
Quolls,1595.522,257,568,825,26.639,38.244,1003.593,80.708,84,400,0,24.913,936,17.932,725,,,397.918,2020,1,17,13,55,5,10
Quolls,1246.645,188,437,625,26.62,37.608,1003.571,80.896,69,400,0,24.813,808,23.204,740,,,398.001,2020,1,17,14,0,5,10
Quolls,1336.944,206,471,677,26.579,37.571,1003.429,82.083,73,400,0,24.714,926,23.41,811,,,398.084,2020,1,17,14,5,5,10
Quolls,1236.708,180,430,610,26.27,39.178,1003.295,83.206,68,400,0,25.621,943,24.116,767,,,398.68,2020,1,17,14,40,49,10
Quolls,,,,,,,,,,,,,,,,398.3044_398.4572_398.1000_,,,,,,,,,
Quolls,1114.735,163,388,551,26.6,38.228,1003.49,81.576,63,400,0,24.913,1014,23.51,846,,,398.251,2020,1,17,14,15,5,10
Quolls,1144.207,165,397,562,26.53,38.489,1003.3,83.167,64,400,0,25.118,1014,23.51,685,,,398.334,2020,1,17,14,20,5,10
Quolls,1169.619,169,406,575,26.43,38.748,1003.359,82.675,66,400,0,24.609,875,23.104,606,,,398.418,2020,1,17,14,25,5,10
Quolls,1200.452,174,417,591,26.35,39.03,1003.331,82.91,67,400,0,24.41,998,23.204,604,,,398.501,2020,1,17,14,30,5,10
Quolls,1175.039,170,408,578,26.27,39.068,1003.291,83.24,66,400,0,24.813,945,23.41,742,,,398.584,2020,1,17,14,35,5,10
Quolls,1147.936,165,398,563,26.479,38.463,1003.249,83.593,65,400,0,25.323,1012,24.016,758,,,399.016,2020,1,17,15,0,58,10
Quolls,,,,,,,,,,,,,,,,398.8711_398.8953_398.8972_398.8997_398.9019_398.9061_398.9108_378.2622_,,,,,,,,,
Quolls,1146.247,164,397,561,26.27,39.123,1003.315,83.045,65,400,0,24.609,977,22.598,733,,,398.751,2020,1,17,14,45,5,10
Quolls,1160.817,166,402,568,26.27,39.167,1003.336,82.865,65,400,0,24.714,978,23.31,606,,,398.834,2020,1,17,14,50,5,10
Quolls,1115.068,161,387,548,26.299,39.047,1003.309,83.095,63,400,0,25.012,959,23.51,596,,,398.911,2020,1,17,14,54,43,10
Quolls,1120.489,162,389,551,26.28,38.846,1003.348,82.765,64,400,0,25.012,1002,23.31,607,,,398.907,2020,1,17,14,54,26,10
Quolls,1113.376,160,386,546,26.309,39.304,1003.274,83.384,63,400,0,25.012,989,23.51,588,,,398.918,2020,1,17,14,55,5,10
Quolls,1186.226,170,411,581,26.329,38.794,1003.161,84.33,67,400,0,19.337,952,23.61,618,,,399.513,2020,1,17,15,30,50,10
Quolls,1146.247,164,397,561,26.559,38.18,1003.284,83.298,65,400,0,24.609,875,23.31,798,,,399.084,2020,1,17,15,5,5,10
Quolls,1162.506,167,403,570,26.489,38.486,1003.226,83.785,66,400,0,18.623,969,23.31,604,,,399.168,2020,1,17,15,10,5,10
Quolls,1199.109,171,415,586,26.379,38.532,1003.243,83.642,68,400,0,24.509,1003,23.916,613,,,399.251,2020,1,17,15,15,5,10
Quolls,1173.701,167,406,573,26.329,38.794,1003.221,83.828,66,400,0,15.276,1013,23.204,600,,,399.334,2020,1,17,15,20,5,10
Quolls,1180.807,169,409,578,26.28,38.924,1003.33,82.912,67,400,0,24.813,935,22.898,778,,,399.418,2020,1,17,15,25,5,10
Quolls,1194.093,179,418,597,26.61,38.23,1003.32,82.999,68,400,0,25.118,1014,24.222,807,,,399.93,2020,1,17,15,55,50,10
Quolls,,,,,,,,,,,,,,,,399.6142_399.6392_399.8072_399.8408_399.8450_398.9061_,,,,,,,,,
Quolls,1188.271,169,411,580,26.34,38.585,1003.123,84.652,67,400,0,24.714,992,23.31,595,,,399.584,2020,1,17,15,35,5,10
Quolls,1187.916,171,412,583,26.379,38.833,1003.12,84.68,67,400,0,24.913,937,23.204,602,,,399.668,2020,1,17,15,40,5,10
Quolls,1155.049,167,401,568,26.36,38.865,1003.138,84.528,66,400,0,24.714,942,23.41,693,,,399.751,2020,1,17,15,45,5,10
Quolls,1160.817,166,402,568,26.469,38.294,1003.113,84.74,65,400,0,24.813,1014,23.51,727,,,399.834,2020,1,17,15,50,5,10
Quolls,1163.864,170,405,575,26.489,38.341,1003.186,84.127,66,400,0,24.609,951,23.31,615,,,399.846,2020,1,17,15,50,46,10
Quolls,1464.257,243,525,768,26.6,38.195,1003.047,85.295,77,400,0,25.422,1006,24.522,611,,,400.434,2020,1,17,16,26,5,10
Quolls,,,,,,,,,,,,,,,,400.0458_399.6392_,,,,,,,,,
Quolls,1231.558,190,434,624,26.649,38.244,1003.168,84.277,69,400,0,25.012,926,23.41,820,,,400.001,2020,1,17,16,0,5,10
Quolls,1274.557,202,452,654,26.7,38.259,1003.118,84.694,70,400,0,24.813,973,23.31,655,,,400.084,2020,1,17,16,5,5,10
Quolls,1323.453,211,470,681,26.7,37.458,1003.027,85.457,72,400,0,24.714,849,23.51,712,,,400.168,2020,1,17,16,10,5,10
Quolls,1366.736,221,487,708,26.69,37.291,1002.951,86.093,74,400,0,25.217,1010,23.51,622,,,400.251,2020,1,17,16,15,5,10
Quolls,1408.29,230,503,733,26.61,37.407,1002.894,86.573,75,400,0,25.323,920,23.41,746,,,400.334,2020,1,17,16,20,5,10
Quolls,1715.829,296,621,917,26.62,37.875,1002.721,88.032,86,400,0,25.323,943,23.81,597,,,400.93,2020,1,17,16,55,50,10
Quolls,,,,,,,,,,,,,,,,400.4531_400.7328_399.8072_,,,,,,,,,
Quolls,1500.412,251,539,790,26.719,37.994,1002.91,86.441,79,400,0,25.217,957,23.61,593,,,400.501,2020,1,17,16,30,6,10
Quolls,1572.992,263,565,828,26.77,38.031,1002.969,85.948,82,400,0,25.012,1013,23.51,647,,,400.584,2020,1,17,16,35,5,10
Quolls,1585.304,272,573,845,26.709,38.116,1002.875,86.734,81,400,0,24.813,992,23.71,595,,,400.668,2020,1,17,16,40,5,10
Quolls,1601.53,277,580,857,26.7,37.97,1002.818,87.212,81,400,0,24.714,983,24.016,600,,,400.751,2020,1,17,16,45,5,10
Quolls,1632.468,280,590,870,26.7,38.327,1002.777,87.553,82,400,0,25.118,922,23.51,747,,,400.834,2020,1,17,16,50,5,10
Quolls,1688.294,319,625,944,26.889,38.031,1003.043,85.321,84,400,0,25.323,959,23.916,760,,,401.43,2020,1,17,17,25,50,10
Quolls,,,,,,,,,,,,,,,,401.0186_400.7328_,,,,,,,,,
Quolls,1731.99,303,629,932,26.52,37.744,1002.837,87.057,87,400,0,24.913,971,23.51,587,,,401.001,2020,1,17,17,0,5,10
Quolls,1786.321,315,650,965,26.399,37.966,1002.9,86.526,89,400,0,25.521,934,23.71,731,,,401.084,2020,1,17,17,5,5,10
Quolls,1804.385,321,658,979,26.319,38.161,1003.07,85.101,89,400,0,25.118,1013,23.51,800,,,401.168,2020,1,17,17,10,5,10
Quolls,1804.267,331,663,994,26.44,38.738,1002.995,85.725,90,400,0,25.012,911,23.61,608,,,401.251,2020,1,17,17,15,5,10
Quolls,1755.308,324,646,970,26.659,38.545,1003.016,85.554,87,400,0,25.323,932,24.016,803,,,401.334,2020,1,17,17,20,5,10
Quolls,1533.684,317,581,898,27.1,36.5,1003.21,83.925,74,400,0,25.726,927,24.116,851,,,401.93,2020,1,17,17,55,51,10
Quolls,,,,,,,,,,,,,,,,401.6844_400.7328_,,,,,,,,,
Quolls,1699.215,323,630,953,26.93,37.789,1003.036,85.386,83,400,0,25.323,939,23.916,716,,,401.501,2020,1,17,17,30,5,10
Quolls,1666.753,323,621,944,26.889,37.875,1003.098,84.866,82,400,0,25.323,945,23.81,806,,,401.584,2020,1,17,17,35,5,10
Quolls,1656.034,325,619,944,26.86,37.706,1003.117,84.701,81,400,0,25.012,926,23.916,690,,,401.668,2020,1,17,17,40,5,10
Quolls,1605.546,321,603,924,26.84,37.704,1003.122,84.661,78,400,0,25.118,934,24.222,714,,,401.751,2020,1,17,17,45,5,10
Quolls,1569.586,319,592,911,26.879,37.417,1003.126,84.624,76,400,0,25.118,1013,24.016,690,,,401.834,2020,1,17,17,50,5,10
Quolls,1195.676,275,466,741,,,,,56,400,0,25.422,941,24.422,847,,,402.43,2020,1,17,18,25,50,10
Quolls,,,,,,,,,,,,,,,,401.9786_402.0336_402.0419_402.0442_402.0511_402.0536_402.0611_402.0630_402.0722_402.0744_378.2750_,,,,,,,,,
Quolls,83.822,400,36.365,0,,,,,1501.236,27.219,1003.222,570,313,883,72,,,402.001,2020,1,17,18,0,5,10
Quolls,1441.636,304,549,853,,,,,69,400,0,25.118,925,23.71,825,,,402.084,2020,1,17,18,5,5,10
Quolls,83.04,400,36.006,0,,,,,1382.265,27.19,1003.315,529,297,826,66,,,402.168,2020,1,17,18,10,5,10
Quolls,82.877,400,36.384,0,,,,,1343.028,27.04,1003.335,517,295,812,63,,,402.251,2020,1,17,18,15,5,10
Quolls,82.126,400,37.075,0,,,,,1283.817,26.909,1003.424,497,288,785,60,,,402.334,2020,1,17,18,20,5,10
Quolls,,,,,,,,,,,,,,,,401.9786_402.0336_402.0419_402.0442_402.0511_402.0536_402.0611_402.0630_402.0722_402.0744_378.2750_,,,,,,,,,
Quolls,83.822,400,36.365,0,,,,,1501.236,27.219,1003.222,570,313,883,72,,,402.001,2020,1,17,18,0,5,10
Quolls,1441.636,304,549,853,,,,,69,400,0,25.118,925,23.71,825,,,402.084,2020,1,17,18,5,5,10
Quolls,83.04,400,36.006,0,,,,,1382.265,27.19,1003.315,529,297,826,66,,,402.168,2020,1,17,18,10,5,10
Quolls,82.877,400,36.384,0,,,,,1343.028,27.04,1003.335,517,295,812,63,,,402.251,2020,1,17,18,15,5,10
Quolls,82.126,400,37.075,0,,,,,1283.817,26.909,1003.424,497,288,785,60,,,402.334,2020,1,17,18,20,5,10
Quolls,687.896,185,280,465,26.729,38.795,1003.784,79.103,32,400,0,26.235,917,24.116,736,,,402.93,2020,1,17,18,55,50,10
Quolls,1147.5,270,450,720,26.879,37.751,1003.562,80.97,54,400,0,25.521,948,24.016,597,,,402.501,2020,1,17,18,30,5,10
Quolls,1070.077,257,422,679,26.829,38.015,1003.47,81.738,50,400,0,25.217,1011,23.81,584,,,402.584,2020,1,17,18,35,5,10
Quolls,958.344,237,381,618,26.799,38.356,1003.455,81.868,45,400,0,25.323,913,23.916,611,,,402.668,2020,1,17,18,40,5,10
Quolls,883.055,225,354,579,26.75,38.597,1003.572,80.882,41,400,0,25.422,931,24.016,762,,,402.751,2020,1,17,18,45,5,10
Quolls,793.221,209,321,530,26.709,38.784,1003.675,80.021,37,400,0,25.323,1012,24.016,777,,,402.834,2020,1,17,18,50,5,10
Quolls,239.478,48,90,138,26.719,39.974,1004.03,77.044,11,400,0,25.826,939,5.166,585,,,403.43,2020,1,17,19,25,50,10
Quolls,,,,,,,,,,,,,,,,403.0092_403.0620_403.2033_403.2639_403.2658_403.3569_403.3714_403.3736_402.0722_,,,,,,,,,
Quolls,610.047,168,250,418,26.77,39.378,1003.75,79.395,28,400,0,25.323,946,15.397,605,,,403.001,2020,1,17,19,0,5,10
Quolls,526.364,148,217,365,26.75,39.421,1003.766,79.255,24,400,0,25.521,951,23.71,702,,,403.084,2020,1,17,19,5,5,10
Quolls,430.697,106,171,277,26.719,39.641,1003.89,78.214,20,400,0,25.323,986,24.116,591,,,403.168,2020,1,17,19,10,5,10
Quolls,353.086,91,142,233,26.709,40.006,1003.924,77.929,17,400,0,25.521,933,24.016,701,,,403.251,2020,1,17,19,15,5,10
Quolls,296.472,67,115,182,26.54,39.935,1003.818,78.822,14,400,0,25.217,1013,23.71,639,,,403.334,2020,1,17,19,20,5,10
Quolls,96.631,8,30,38,26.079,40.95,1004.258,75.132,2,400,0,25.422,1012,23.81,607,,,403.93,2020,1,17,19,55,50,10
Quolls,204.91,37,75,112,26.78,40.036,1003.983,77.439,9,400,0,25.012,947,24.222,701,,,403.501,2020,1,17,19,30,5,10
Quolls,170.58,28,61,89,26.739,39.742,1004.118,76.306,7,400,0,25.217,976,23.61,579,,,403.584,2020,1,17,19,35,5,10
Quolls,138.239,20,48,68,26.51,40.166,1004.221,75.442,5,400,0,24.913,956,24.222,850,,,403.668,2020,1,17,19,40,5,10
Quolls,120.324,16,41,57,26.42,40.292,1004.21,75.534,4,400,0,25.012,866,23.61,593,,,403.751,2020,1,17,19,45,5,10
Quolls,110.16,12,36,48,26.149,40.756,1004.343,74.415,3,400,0,25.217,925,23.51,742,,,403.834,2020,1,17,19,50,5,10
Quolls,96.93,5,28,33,25.17,43.082,1004.331,74.519,2,400,0,24.913,982,23.61,609,,,404.43,2020,1,17,20,25,50,10
Quolls,,,,,,,,,,,,,,,,404.3150_404.3647_403.2033_,,,,,,,,,
Quolls,95.313,7,29,36,25.979,41.274,1004.291,75.31,2,400,0,25.323,957,23.71,585,,,404.001,2020,1,17,20,0,5,10
Quolls,90.13,6,27,33,25.829,41.57,1004.225,75.407,2,400,0,25.118,964,23.41,586,,,404.084,2020,1,17,20,5,5,10
Quolls,96.93,5,28,33,25.719,42.026,1004.209,75.884,2,400,0,24.714,986,23.51,608,,,404.168,2020,1,17,20,10,5,10
Quolls,92.947,5,27,32,25.549,42.398,1004.274,74.967,2,400,0,24.609,976,23.61,770,,,404.251,2020,1,17,20,15,5,10
Quolls,96.93,5,28,33,25.35,42.667,1004.275,74.988,2,400,0,25.217,953,23.61,790,,,404.334,2020,1,17,20,20,5,10
Quolls,88.97,5,26,31,24.37,45.614,1004.735,71.134,2,400,0,24.813,973,23.41,797,,,405.43,2020,1,17,21,25,50,10
Quolls,,,,,,,,,,,,,,,,404.4967_405.0492_405.2689_403.2639_,,,,,,,,,
Quolls,96.93,5,28,33,24.969,43.516,1004.39,74.023,2,400,0,24.609,947,23.204,586,,,404.501,2020,1,17,20,30,5,10
Quolls,96.93,5,28,33,24.809,43.988,1004.339,74.45,2,400,0,24.304,1007,7.19,608,,,404.584,2020,1,17,20,35,5,10
Quolls,92.947,5,27,32,24.7,44.619,1004.477,73.295,2,400,0,24.41,1013,23.41,646,,,404.668,2020,1,17,20,40,5,10
Quolls,96.93,5,28,33,24.659,44.636,1004.557,72.624,2,400,0,24.304,956,23.31,593,,,404.751,2020,1,17,20,45,5,10
Quolls,96.93,5,28,33,24.559,45.013,1004.458,73.456,2,400,0,24.099,941,23.41,713,,,404.834,2020,1,17,20,50,5,10
Quolls,92.947,5,27,32,25.079,43.926,1004.644,71.891,2,400,0,24.609,991,23.61,817,,,405.026,2020,1,17,21,1,34,10
Quolls,96.93,5,28,33,24.979,44.072,1004.555,72.64,2,400,0,24.41,980,23.81,740,,,405.084,2020,1,17,21,5,5,10
Quolls,96.93,5,28,33,24.739,44.589,1004.605,72.224,2,400,0,24.099,919,22.898,788,,,405.168,2020,1,17,21,10,5,10
Quolls,96.93,5,28,33,24.59,45.016,1004.618,72.109,2,400,0,24.304,991,23.204,583,,,405.251,2020,1,17,21,15,5,10
Quolls,88.97,5,26,31,24.42,45.385,1004.668,71.691,2,400,0,24.099,976,23.104,812,,,405.334,2020,1,17,21,20,5,10
Quolls,84.999,5,25,30,23.989,46.5,1004.867,70.023,2,400,0,24.41,1009,23.41,591,,,405.93,2020,1,17,21,55,50,10
Quolls,,,,,,,,,,,,,,,,405.4583_405.4614_405.5331_405.5350_405.5647_403.3569_,,,,,,,,,
Quolls,81.037,5,24,29,24.36,45.943,1004.759,70.927,2,400,0,24.099,913,23.004,762,,,405.501,2020,1,17,21,30,5,10
Quolls,81.037,5,24,29,24.26,46.055,1004.656,71.794,2,400,0,24.41,990,23.31,591,,,405.584,2020,1,17,21,35,5,10
Quolls,84.999,5,25,30,24.2,46.501,1004.708,71.36,2,400,0,24.099,997,23.204,591,,,405.668,2020,1,17,21,40,5,10
Quolls,84.999,5,25,30,24.129,46.25,1004.842,70.234,2,400,0,24.205,972,23.204,592,,,405.751,2020,1,17,21,45,5,10
Quolls,84.999,5,25,30,24.02,46.548,1004.782,70.736,2,400,0,24,965,23.004,711,,,405.834,2020,1,17,21,50,5,10
Quolls,96.93,5,28,33,23.85,47.93,1004.853,70.139,2,400,0,24.205,914,23.204,784,,,406.18,2020,1,17,22,10,51,10
Quolls,,,,,,,,,,,,,,,,405.9611_405.9630_405.9700_405.9728_405.9808_405.9997_406.0175_406.0219_406.0305_406.0361_406.0414_406.0695_406.1064_377.8197_,,,,,,,,,
Quolls,96.93,5,28,33,23.84,47.544,1004.818,70.434,2,400,0,23.801,863,21.986,714,,,406,2020,1,17,22,0,3,10
Quolls,92.947,5,27,32,23.829,47.741,1004.825,70.378,2,400,0,24.099,991,22.798,795,,,406.023,2020,1,17,22,1,23,10
Quolls,96.93,5,28,33,23.829,47.972,1004.821,70.412,2,400,0,25.521,986,22.798,584,,,406.037,2020,1,17,22,2,15,10
Quolls,96.93,5,28,33,23.829,47.786,1004.779,70.762,2,400,0,24,931,23.004,792,,,406.042,2020,1,17,22,2,33,10
Quolls,96.93,5,28,33,23.829,47.995,1004.883,69.893,2,400,0,23.901,840,22.798,767,,,406.084,2020,1,17,22,5,5,10
Quolls,81.037,5,24,29,23.68,47.858,1004.842,70.237,2,400,0,24.304,967,23.51,737,,,406.68,2020,1,17,22,40,50,10
Quolls,,,,,,,,,,,,,,,,406.2367_406.2653_406.5819_406.5869_405.9808_,,,,,,,,,
Quolls,81.037,5,24,29,23.829,47.764,1004.887,69.857,2,400,0,23.696,930,23.004,792,,,406.251,2020,1,17,22,15,5,10
Quolls,81.037,5,24,29,23.79,47.924,1004.822,70.399,2,400,0,23.901,984,23.004,593,,,406.334,2020,1,17,22,20,5,10
Quolls,81.037,5,24,29,23.739,48.03,1004.876,69.946,2,400,0,23.696,971,23.204,586,,,406.418,2020,1,17,22,25,5,10
Quolls,81.037,5,24,29,23.69,48.124,1004.94,69.411,2,400,0,22.889,960,23.204,578,,,406.501,2020,1,17,22,30,5,10
Quolls,81.037,5,24,29,23.649,48.14,1004.822,70.406,2,400,0,23.596,929,22.598,792,,,406.584,2020,1,17,22,35,5,10
Quolls,88.97,5,26,31,23.78,47.769,1004.694,71.474,2,400,0,24.205,986,23.31,591,,,407.013,2020,1,17,23,0,49,10
Quolls,,,,,,,,,,,,,,,,406.7108_406.7161_406.7195_406.7217_406.7653_406.8142_406.8353_406.8394_406.9986_406.0361_,,,,,,,,,
Quolls,81.037,5,24,29,23.649,48.119,1004.776,70.789,2,400,0,23.801,925,22.898,781,,,406.717,2020,1,17,22,43,2,10
Quolls,88.97,5,26,31,23.629,48.182,1004.784,70.722,2,400,0,23.696,919,22.698,761,,,406.751,2020,1,17,22,45,5,10
Quolls,88.97,5,26,31,23.659,48.02,1004.761,70.915,2,400,0,23.696,987,22.698,787,,,406.834,2020,1,17,22,50,5,10
Quolls,92.947,5,27,32,23.67,48.087,1004.76,70.925,2,400,0,23.596,923,22.898,782,,,406.84,2020,1,17,22,50,26,10
Quolls,88.97,5,26,31,23.709,47.873,1004.716,71.29,2,400,0,23.286,917,22.698,836,,,406.918,2020,1,17,22,55,5,10
Quolls,96.93,5,28,33,23.319,47.907,1004.7,71.421,2,400,0,23.901,931,22.598,823,,,407.513,2020,1,17,23,30,50,10
Quolls,,,,,,,,,,,,,,,,407.0597_406.7161_,,,,,,,,,
Quolls,96.93,5,28,33,23.729,47.522,1004.654,71.81,2,400,0,23.491,980,22.798,581,,,407.084,2020,1,17,23,5,5,10
Quolls,96.93,5,28,33,23.629,47.433,1004.695,71.467,2,400,0,23.596,977,22.498,725,,,407.168,2020,1,17,23,10,5,10
Quolls,96.93,5,28,33,23.5,47.619,1004.627,72.038,2,400,0,23.491,1014,22.392,600,,,407.251,2020,1,17,23,15,5,10
Quolls,96.93,5,28,33,23.399,47.817,1004.631,72.001,2,400,0,23.392,919,22.598,752,,,407.334,2020,1,17,23,20,5,10
Quolls,96.93,5,28,33,23.329,47.953,1004.689,71.514,2,400,0,23.087,989,22.498,595,,,407.418,2020,1,17,23,25,5,10
Quolls,0,0,0,0,23.049,48.461,1004.461,73.428,0,400,0,23.596,939,22.598,586,,,408.097,2020,1,18,0,5,50,10
Quolls,96.93,5,28,33,23.28,48.025,1004.64,71.931,2,400,0,23.392,1013,22.498,584,,,407.584,2020,1,17,23,35,5,10
Quolls,96.93,5,28,33,23.209,48.139,1004.656,71.791,2,400,0,23.187,948,22.192,726,,,407.668,2020,1,17,23,40,5,10
Quolls,96.93,5,28,33,23.159,48.209,1004.589,72.354,2,400,0,23.392,1006,21.986,589,,,407.751,2020,1,17,23,45,5,10
Quolls,96.93,5,28,33,23.069,48.353,1004.588,72.367,2,400,0,23.087,924,22.192,752,,,407.918,2020,1,17,23,55,5,10
Quolls,96.93,5,28,33,23.11,48.326,1004.603,72.24,2,400,0,23.392,930,22.292,795,,,407.834,2020,1,17,23,50,5,10
Quolls,0,0,0,0,22.86,48.618,1004.346,74.396,0,400,0,23.596,1010,22.698,825,,,408.597,2020,1,18,0,35,50,10
Quolls,0,0,0,0,23.02,48.436,1004.538,72.783,0,400,0,23.392,1010,22.498,777,,,408.168,2020,1,18,0,10,5,10
Quolls,2147483.75,1,-1,0,22.969,48.519,1004.569,72.522,0,400,0,22.988,902,22.192,591,,,408.251,2020,1,18,0,15,5,10
Quolls,0,0,0,0,22.93,48.603,1004.545,72.726,0,400,0,22.988,835,22.498,592,,,408.334,2020,1,18,0,20,5,10
Quolls,2147483.75,1,-1,0,22.879,48.686,1004.49,73.189,0,400,0,22.684,987,22.086,793,,,408.418,2020,1,18,0,25,5,10
Quolls,2147483.75,1,-1,0,22.84,48.77,1004.439,73.616,0,400,0,22.783,927,22.086,697,,,408.501,2020,1,18,0,30,5,10
Quolls,0,0,0,0,22.69,48.917,1003.948,77.727,0,400,0,23.187,931,22.498,746,,,409.097,2020,1,18,1,5,50,10
Quolls,0,0,0,0,22.819,48.722,1004.169,75.876,0,400,0,23.087,922,21.886,745,,,408.668,2020,1,18,0,40,5,10
Quolls,0,0,0,0,22.79,48.874,1004.219,75.459,0,400,0,22.988,1013,22.086,581,,,408.751,2020,1,18,0,45,5,10
Quolls,2147483.75,1,-1,0,22.739,48.922,1004.053,76.846,0,400,0,22.889,1005,21.986,575,,,408.834,2020,1,18,0,50,5,10
Quolls,0,0,0,0,22.69,49.004,1003.985,77.421,0,400,0,23.087,927,22.086,586,,,408.918,2020,1,18,0,55,5,10
Quolls,2147483.75,1,-1,0,22.659,49.046,1003.913,78.021,0,400,0,22.988,925,22.192,741,,,409.001,2020,1,18,1,0,5,10
Quolls,0,0,0,0,22.579,49.147,1003.938,77.815,0,400,0,22.889,982,22.392,585,,,409.596,2020,1,18,1,35,49,10
Quolls,0,0,0,0,22.67,48.992,1003.895,78.178,0,400,0,22.684,902,21.786,677,,,409.168,2020,1,18,1,10,5,10
Quolls,2147483.75,1,-1,0,22.629,49.097,1004.036,76.992,0,400,0,22.988,1014,21.986,589,,,409.251,2020,1,18,1,15,5,10
Quolls,0,0,0,0,22.59,49.192,1003.976,77.499,0,400,0,22.889,946,21.786,760,,,409.334,2020,1,18,1,20,5,10
Quolls,2147483.75,1,-1,0,22.559,49.265,1004.044,76.921,0,400,0,22.684,935,22.192,753,,,409.418,2020,1,18,1,25,5,10
Quolls,2147483.75,1,-1,0,22.54,49.275,1003.989,77.384,0,400,0,22.889,931,21.58,582,,,409.501,2020,1,18,1,30,5,10
Quolls,0,0,0,0,22.469,49.31,1003.418,82.175,0,400,0,22.889,1014,21.986,825,,,410.098,2020,1,18,2,5,56,10
Quolls,0,0,0,0,22.549,49.265,1003.84,78.639,0,400,0,22.889,971,21.986,598,,,409.668,2020,1,18,1,40,5,10
Quolls,2147483.75,1,-1,0,22.52,49.283,1003.697,79.837,0,400,0,22.684,989,21.58,577,,,409.751,2020,1,18,1,45,5,10
Quolls,0,0,0,0,22.479,49.388,1003.606,80.603,0,400,0,22.684,1014,21.886,712,,,409.834,2020,1,18,1,50,5,10
Quolls,2147483.75,1,-1,0,22.45,49.473,1003.467,81.767,0,400,0,22.684,976,21.886,768,,,409.918,2020,1,18,1,55,5,10
Quolls,0,0,0,0,22.43,49.493,1003.421,82.15,0,400,0,22.988,979,21.786,593,,,410.001,2020,1,18,2,0,5,10
