Device,TSL_Lux,TSL_IR,TSL_Vis,TSL_Full,Percentage_IR,BME_Temp,BME_Hum,BME_Pres,BME_Alt,VEML_UV,SGP_CO2,SGP_VOCs,SOIL1_Temp,SOIL1_Cap,SOIL2_Temp,SOIL2_Cap,PIR 1,Decimal Hours,Decimal Hours,Year,Month,Day,Hour,Minute,Second,TimeZone
Quolls,2715.938,545,1021,1566,0.348020434,26.709,38.048,1012.024,10.204,163,400,0,24.609,1015,23.81,1015,,178.418,10.418,2020,1,8,10,25,5,10
Quolls,2897.352,606,1101,1707,0.355008787,27.18,37.186,1012.169,9.002,180,400,1,25.118,1016,24.222,1011,,179.011,11.011,2020,1,8,11,0,42,10
Quolls,3532.492,736,1341,2077,0.354357246,26.899,37.453,1011.977,10.6,204,400,0,24.609,1014,24.016,1016,,178.584,10.584,2020,1,8,10,35,5,10
Quolls,3180.117,660,1206,1866,0.353697749,26.969,37.091,1012.071,9.814,186,400,0,24.304,1015,16.914,1015,,178.668,10.668,2020,1,8,10,40,5,10
Quolls,2702.906,563,1026,1589,0.354310887,26.979,36.857,1011.967,10.685,161,400,0,24.714,1016,24.016,1015,,178.751,10.751,2020,1,8,10,45,5,10
Quolls,3007.125,617,1137,1754,0.351767389,27.03,36.918,1012.033,10.133,176,400,0,24.714,1013,23.81,1015,,178.834,10.834,2020,1,8,10,50,5,10
Quolls,2742.203,584,1047,1631,0.358062538,27.049,37.075,1012.076,9.772,162,400,0,24.813,922,23.916,1016,,178.918,10.918,2020,1,8,10,55,5,10
Quolls,2635.658,548,1000,1548,0.354005168,27.35,35.973,1012.143,9.213,160,400,1,23.286,1016,24.422,753,,179.344,11.344,2020,1,8,11,20,41,10
Quolls,3025.595,625,1146,1771,0.352907962,27.059,37.455,1012.192,8.811,172,400,0,24.41,1015,24.222,1015,,179.085,11.085,2020,1,8,11,5,6,10
Quolls,3294.099,679,1247,1926,0.352544133,27.09,37.379,1012.204,8.712,196,400,0,24.609,1005,16.715,1015,,179.097,11.097,2020,1,8,11,5,52,10
Quolls,3348.836,714,1279,1993,0.358253889,27.2,36.875,1012.215,8.617,192,400,0,24.913,1015,15.803,1015,,179.168,11.168,2020,1,8,11,10,5,10
Quolls,2893.961,608,1101,1709,0.355763604,27.209,36.654,1012.173,8.969,172,400,0,24.714,1015,24.322,1015,,179.19,11.19,2020,1,8,11,11,24,10
Quolls,3579.538,744,1358,2102,0.35394862,27.29,36.382,1012.198,8.761,206,400,0,24.609,1014,24.322,1016,,179.251,11.251,2020,1,8,11,15,5,10
Quolls,2772.405,560,1044,1604,0.349127182,27.53,35.765,1011.992,10.473,166,400,1,25.217,1016,24.622,1016,,179.761,11.761,2020,1,8,11,45,41,10
Quolls,3293.127,665,1240,1905,0.349081365,27.35,36.186,1012.083,9.713,197,400,0,25.012,1015,24.222,1016,,179.418,11.418,2020,1,8,11,25,5,10
Quolls,3123.869,622,1172,1794,0.34671126,27.36,36.354,1012.036,10.109,184,400,0,24.913,1015,24.116,1015,,179.501,11.501,2020,1,8,11,30,5,10
Quolls,3584.499,739,1357,2096,0.352576336,27.459,36.485,1012.073,9.798,216,400,0,24.714,1015,24.016,1015,,179.584,11.584,2020,1,8,11,35,5,10
Quolls,3123.14,639,1180,1819,0.351291919,27.5,36.509,1011.93,10.991,191,400,0,24.913,1015,23.71,1015,,179.645,11.645,2020,1,8,11,38,43,10
Quolls,3211.838,654,1212,1866,0.350482315,27.51,36.421,1011.991,10.482,193,400,0,24.609,1016,23.71,1015,,179.668,11.668,2020,1,8,11,40,5,10
Quolls,3118.654,625,1172,1797,0.347801892,27.54,36.713,1011.972,10.644,184,400,1,25.422,1015,24.728,1015,,180.094,12.094,2020,1,8,12,5,41,10
Quolls,2971.729,596,1117,1713,0.347927612,27.45,35.87,1011.907,11.179,182,400,0,25.217,1015,24.016,1016,,179.815,11.815,2020,1,8,11,48,55,10
Quolls,2712.075,566,1030,1596,0.354636591,27.44,36.014,1011.886,11.358,162,400,0,25.012,1015,24.422,999,,179.834,11.834,2020,1,8,11,50,5,10
Quolls,2822.095,548,1052,1600,0.3425,27.489,36.252,1011.922,11.058,176,400,0,25.118,1015,24.422,1015,,179.918,11.918,2020,1,8,11,55,5,10
Quolls,3432.639,690,1291,1981,0.348308935,27.43,36.615,1011.889,11.335,199,400,0,25.323,1015,24.222,958,,180.001,12.001,2020,1,8,12,0,5,10
Quolls,3172.421,623,1186,1809,0.344389165,27.649,36.177,1011.651,13.315,194,400,1,25.826,1015,19.962,1016,,180.516,12.516,2020,1,8,12,30,58,10
Quolls,3254.706,652,1223,1875,0.347733333,27.53,36.747,1011.884,11.378,197,400,0,25.012,1015,24.728,1015,,180.101,12.101,2020,1,8,12,6,7,10
Quolls,2379.629,464,888,1352,0.343195266,27.5,36.499,1011.794,12.123,147,400,0,25.621,1015,24.222,1015,,180.168,12.168,2020,1,8,12,10,5,10
Quolls,2710.385,542,1018,1560,0.347435897,27.379,36.422,1011.688,13.007,164,400,0,25.012,1014,24.222,1015,,180.251,12.251,2020,1,8,12,15,5,10
Quolls,3517.068,691,1315,2006,0.3444666,27.469,35.906,1011.645,13.367,207,400,0,25.012,1015,24.522,1015,,180.334,12.334,2020,1,8,12,20,5,10
Quolls,3269.168,654,1228,1882,0.347502657,27.53,35.988,1011.707,12.85,194,400,0,25.118,1015,24.322,1015,,180.418,12.418,2020,1,8,12,25,5,10
Quolls,2750.299,550,1033,1583,0.347441567,27.68,35.543,1011.176,17.279,170,400,1,25.217,1016,24.828,1016,,180.93,12.93,2020,1,8,12,55,50,10
Quolls,2505.383,501,941,1442,0.347434119,27.52,36.646,1011.662,13.222,157,400,0,24.913,1015,24.522,967,,180.584,12.584,2020,1,8,12,35,5,10
Quolls,3138.913,634,1182,1816,0.349118943,27.54,36.848,1011.45,14.991,188,400,0,25.323,1016,24.522,1015,,180.668,12.668,2020,1,8,12,40,6,10
Quolls,3330.721,664,1250,1914,0.34691745,27.61,36.251,1011.392,15.473,202,400,0,25.521,1015,24.422,893,,180.751,12.751,2020,1,8,12,45,5,10
Quolls,2804.364,554,1050,1604,0.345386534,27.579,35.903,1011.322,16.059,172,400,0,24.913,1015,24.728,1015,,180.834,12.834,2020,1,8,12,50,5,10
Quolls,3328.872,663,1249,1912,0.346757322,27.79,36.109,1011.206,17.031,199,400,1,25.726,1016,24.928,1016,,181.261,13.261,2020,1,8,13,15,41,10
Quolls,2550.733,510,958,1468,0.347411444,27.54,35.476,1011.219,16.916,158,400,0,7.986,937,24.422,1015,,181.001,13.001,2020,1,8,13,0,5,10
Quolls,2501.475,495,937,1432,0.345670391,27.549,35.566,1011.187,17.187,155,400,0,24.813,1015,24.728,1015,,181.006,13.006,2020,1,8,13,0,23,10
Quolls,2616.214,526,984,1510,0.348344371,27.479,36.03,1011.339,15.915,158,400,0,25.118,1015,24.728,1013,,181.084,13.084,2020,1,8,13,5,5,10
Quolls,3318.337,667,1248,1915,0.348302872,27.61,36.062,1011.166,17.362,198,400,0,25.012,1015,24.622,1015,,181.168,13.168,2020,1,8,13,10,5,10
Quolls,3769.168,771,1424,2195,0.351252847,28.09,34.513,1011.144,17.547,222,400,1,25.521,994,25.234,1016,,181.594,13.594,2020,1,8,13,35,41,10
Quolls,3372.71,677,1268,1945,0.348071979,27.819,36.023,1011.204,17.044,199,400,0,21.566,1015,24.928,977,,181.335,13.335,2020,1,8,13,20,6,10
Quolls,3841.84,787,1452,2239,0.351496204,27.87,35.703,1011.195,17.119,223,400,0,24.913,1015,24.728,1015,,181.39,13.39,2020,1,8,13,23,26,10
Quolls,3881.751,795,1467,2262,0.351458886,27.879,35.357,1011.211,16.983,226,400,0,25.323,1015,25.134,948,,181.418,13.418,2020,1,8,13,25,6,10
Quolls,4406.937,912,1670,2582,0.353214562,27.95,35.128,1011.185,17.204,256,400,0,25.422,1015,24.728,1015,,181.469,13.469,2020,1,8,13,28,10,10
Quolls,4078.334,843,1545,2388,0.353015075,27.989,34.865,1011.153,17.468,239,400,0,24.509,1014,24.728,1015,,181.501,13.501,2020,1,8,13,30,6,10
Quolls,3591.212,733,1356,2089,0.350885591,28.45,32.875,1010.825,20.201,212,400,1,26.03,1016,25.334,1016,,182.094,14.094,2020,1,8,14,5,41,10
Quolls,4231.27,856,1594,2450,0.349387755,28.11,34.482,1011.059,18.251,244,400,0,24.714,1015,24.728,953,,181.668,13.668,2020,1,8,13,40,5,10
Quolls,4250.866,880,1611,2491,0.353271778,28.209,34.11,1011.021,18.572,242,400,0,25.217,1015,24.622,1016,,181.751,13.751,2020,1,8,13,45,5,10
Quolls,4347.299,878,1637,2515,0.349105368,28.319,33.637,1011.045,18.37,244,400,0,25.422,1015,24.828,1015,,181.834,13.834,2020,1,8,13,50,5,10
Quolls,3907.665,780,1467,2247,0.347129506,28.36,33.427,1010.925,19.37,227,400,0,22.379,1015,25.034,1015,,181.918,13.918,2020,1,8,13,55,5,10
Quolls,3533.212,690,1319,2009,0.343454455,28.35,33.372,1010.909,19.506,209,400,0,6.366,1015,24.622,1016,,182.001,14.001,2020,1,8,14,0,6,10
Quolls,2764.55,548,1036,1584,0.345959596,28.1,33.542,1010.616,21.949,165,400,1,26.03,1015,25.234,1016,,182.511,14.511,2020,1,8,14,30,42,10
Quolls,3421.422,682,1284,1966,0.346897253,28.34,33.079,1010.757,20.776,201,400,0,25.422,1015,24.928,1016,,182.168,14.168,2020,1,8,14,10,5,10
Quolls,3007.335,590,1124,1714,0.344224037,28.28,33.343,1010.786,20.528,182,400,0,25.422,1015,24.422,1016,,182.251,14.251,2020,1,8,14,15,5,10
Quolls,2988.281,603,1125,1728,0.348958333,28.2,33.438,1010.801,20.406,183,400,0,24.813,1015,25.434,1015,,182.335,14.335,2020,1,8,14,20,6,10
Quolls,2648.308,522,991,1513,0.345009914,28.129,33.534,1010.783,20.557,163,400,0,25.826,1015,24.622,1015,,182.418,14.418,2020,1,8,14,25,5,10
Quolls,3177.098,643,1197,1840,0.349456522,28.139,33.545,1010.55,22.495,190,400,1,26.235,990,25.434,1017,,182.928,14.928,2020,1,8,14,55,41,10
Quolls,2707.163,548,1020,1568,0.349489796,28.049,33.684,1010.743,20.888,162,400,0,25.726,1015,25.74,1015,,182.584,14.584,2020,1,8,14,35,5,10
Quolls,2980.531,593,1118,1711,0.346580947,28.01,33.57,1010.67,21.495,175,400,0,25.726,1015,24.928,1013,,182.668,14.668,2020,1,8,14,40,6,10
Quolls,3018.213,592,1128,1720,0.344186047,27.959,33.432,1010.629,21.84,178,400,0,23.801,1015,24.728,913,,182.751,14.751,2020,1,8,14,45,5,10
Quolls,3896.789,778,1463,2241,0.347166444,28.02,33.503,1010.654,21.633,224,400,0,25.422,960,25.334,1015,,182.834,14.834,2020,1,8,14,50,5,10
Quolls,1986.119,389,742,1131,0.343943413,27.92,34.221,1010.447,23.356,131,400,1,26.03,1015,25.134,1016,,183.264,15.264,2020,1,8,15,15,53,10
Quolls,3215.844,629,1201,1830,0.343715847,28.129,33.601,1010.501,22.905,187,400,0,25.931,1014,24.728,1015,,183.001,15.001,2020,1,8,15,0,5,10
Quolls,2629.482,498,974,1472,0.338315217,28.079,33.452,1010.588,22.185,155,400,0,25.621,1015,24.728,1016,,183.036,15.036,2020,1,8,15,2,11,10
Quolls,2491.625,470,922,1392,0.337643678,27.979,33.456,1010.494,22.965,149,400,0,25.621,928,25.034,1015,,183.085,15.085,2020,1,8,15,5,6,10
Quolls,2872.745,554,1069,1623,0.341343192,27.959,33.509,1010.403,23.723,172,400,0,25.521,1015,24.728,1016,,183.168,15.168,2020,1,8,15,10,5,10
Quolls,2009.179,372,740,1112,0.334532374,27.659,35.028,1010.093,26.31,133,400,1,26.235,1016,25.234,1015,,183.678,15.678,2020,1,8,15,40,42,10
Quolls,2539.274,496,948,1444,0.343490305,27.75,34.79,1010.415,23.622,154,400,0,26.235,1015,25.034,1015,,183.334,15.334,2020,1,8,15,20,5,10
Quolls,2482.537,467,918,1385,0.337184116,27.67,35.397,1010.381,23.908,150,400,0,26.03,1015,24.622,1016,,183.418,15.418,2020,1,8,15,25,5,10
Quolls,2010.987,369,739,1108,0.333032491,27.659,35.017,1010.256,24.949,125,400,0,25.726,1015,25.134,1015,,183.501,15.501,2020,1,8,15,30,5,10
Quolls,2397.508,460,891,1351,0.340488527,27.559,34.708,1010.052,26.651,148,400,0,25.521,1015,24.728,884,,183.58,15.58,2020,1,8,15,34,49,10
Quolls,2444.631,468,908,1376,0.340116279,27.579,34.675,1010.141,25.915,150,400,0,23.187,1015,24.928,939,,183.584,15.584,2020,1,8,15,35,5,10
Quolls,3216.02,633,1203,1836,0.344771242,27.7,34.551,1009.9,27.924,187,400,1,25.217,1015,25.334,624,,184.094,16.094,2020,1,8,16,5,41,10
Quolls,2499.536,492,935,1427,0.344779257,27.579,35.413,1010.121,26.075,155,400,0,25.931,1015,25.534,1005,,183.751,15.751,2020,1,8,15,45,5,10
Quolls,3544.011,690,1322,2012,0.342942346,27.659,35.507,1010.08,26.423,201,400,0,25.726,1015,25.234,1016,,183.804,15.804,2020,1,8,15,48,15,10
Quolls,2501.203,489,934,1423,0.343640197,27.69,35.543,1009.925,27.719,154,400,0,25.621,1015,25.034,1016,,183.834,15.834,2020,1,8,15,50,5,10
Quolls,2090.96,399,776,1175,0.339574468,27.629,35.438,1009.985,27.212,133,400,0,25.826,1015,24.928,1015,,183.918,15.918,2020,1,8,15,55,5,10
Quolls,2399.284,459,891,1350,0.34,27.68,34.973,1009.963,27.399,143,400,0,25.521,1015,25.034,1005,,184.001,16.001,2020,1,8,16,0,5,10
Quolls,1750.91,291,628,919,0.316648531,,,,,116,400,1,13.252,1015,25.034,1016,,184.511,16.511,2020,1,8,16,30,41,10
Quolls,2031.035,384,752,1136,0.338028169,27.51,35.016,1009.574,30.645,129,400,1,26.136,1015,25.334,1016,,185.011,17.011,2020,1,8,17,0,41,10
Quolls,2366.427,441,873,1314,0.335616438,27.649,33.598,1009.606,30.378,145,400,0,25.621,1014,25.134,1015,,184.584,16.584,2020,1,8,16,35,5,10
Quolls,2245.148,430,834,1264,0.340189873,27.649,34.079,1009.596,30.459,140,400,0,26.136,1014,25.034,1015,,184.668,16.668,2020,1,8,16,40,5,10
Quolls,2528.666,500,947,1447,0.345542502,27.709,34.473,1009.594,30.475,156,400,0,26.03,1015,24.928,1014,,184.751,16.751,2020,1,8,16,45,5,10
Quolls,1888.264,323,682,1005,0.321393035,27.59,35.235,1009.653,29.987,123,400,0,25.726,1015,25.134,1015,,184.834,16.834,2020,1,8,16,50,5,10
Quolls,2051.007,389,760,1149,0.338555265,27.52,35.262,1009.654,29.979,130,400,0,17.611,1015,24.928,1015,,184.918,16.918,2020,1,8,16,55,5,10
Quolls,2173.587,438,818,1256,0.348726115,27.629,35.304,1009.764,29.06,133,400,1,26.335,1015,25.434,1016,,185.512,17.512,2020,1,8,17,30,45,10
Quolls,2023.855,386,751,1137,0.339489886,27.42,35.032,1009.572,30.66,128,400,0,25.726,1015,24.928,1014,,185.084,17.084,2020,1,8,17,5,5,10
Quolls,2105.622,407,784,1191,0.341729639,27.43,34.765,1009.652,29.99,132,400,0,25.931,1015,24.828,1015,,185.168,17.168,2020,1,8,17,10,5,10
Quolls,2158.32,420,805,1225,0.342857143,27.43,34.552,1009.744,29.229,134,400,0,25.931,1013,25.134,1012,,185.251,17.251,2020,1,8,17,15,5,10
Quolls,2122.17,416,793,1209,0.344086022,27.479,34.524,1009.741,29.25,131,400,0,25.931,1015,25.134,970,,185.334,17.334,2020,1,8,17,20,5,10
Quolls,2149.753,429,807,1236,0.347087379,27.489,35.148,1009.777,28.954,132,400,0,26.136,1014,24.728,1015,,185.418,17.418,2020,1,8,17,25,6,10
Quolls,2166.08,474,833,1307,0.362662586,27.69,34.773,1010.124,26.052,128,400,1,26.235,1016,25.434,622,,186.011,18.011,2020,1,8,18,0,41,10
Quolls,2186.441,443,824,1267,0.34964483,27.559,35.834,1009.827,28.531,132,400,0,26.03,1015,25.034,880,,185.584,17.584,2020,1,8,17,35,5,10
Quolls,2215.897,455,838,1293,0.351894818,27.559,35.878,1009.882,28.078,133,400,0,25.826,1016,25.034,1015,,185.668,17.668,2020,1,8,17,40,5,10
Quolls,2214.498,460,840,1300,0.353846154,27.59,35.569,1009.971,27.333,132,400,0,26.136,1015,24.622,972,,185.751,17.751,2020,1,8,17,45,5,10
Quolls,2200.764,466,839,1305,0.357088123,27.6,35.425,1010.086,26.371,131,400,0,26.235,893,24.828,1015,,185.834,17.834,2020,1,8,17,50,5,10
Quolls,2188.812,471,838,1309,0.359816654,27.61,35.047,1010.025,26.881,129,400,0,25.931,1014,24.928,1015,,185.918,17.918,2020,1,8,17,55,6,10
Quolls,1936.864,470,766,1236,0.3802589,28.11,37.084,1010.343,24.228,108,400,1,26.54,1015,25.134,1016,,186.511,18.511,2020,1,8,18,30,41,10
Quolls,2177.645,482,840,1322,0.364599092,27.639,34.814,1010.164,25.719,127,400,0,25.826,1015,24.828,1015,,186.084,18.084,2020,1,8,18,5,5,10
Quolls,2138.782,482,829,1311,0.367658276,27.659,34.715,1010.138,25.936,124,400,0,25.726,1015,24.928,1015,,186.168,18.168,2020,1,8,18,10,5,10
Quolls,2107.06,482,820,1302,0.370199693,27.68,35.153,1010.229,25.179,121,400,0,25.726,1015,24.928,888,,186.251,18.251,2020,1,8,18,15,5,10
Quolls,2062.657,479,806,1285,0.372762646,27.819,35.956,1010.307,24.524,118,400,0,25.931,1015,25.134,1015,,186.334,18.334,2020,1,8,18,20,5,10
Quolls,2005.899,475,788,1263,0.376088678,27.959,36.836,1010.254,24.97,113,400,0,25.931,1015,24.828,1015,,186.418,18.418,2020,1,8,18,25,5,10
Quolls,639.743,153,252,405,0.377777778,27.84,40.05,1010.516,22.781,35,400,1,26.434,1015,25.134,1015,,187.261,19.261,2020,1,8,19,15,41,10
Quolls,1861.84,460,740,1200,0.383333333,28.12,37.218,1010.269,24.842,103,400,0,26.03,1015,24.622,842,,186.585,18.585,2020,1,8,18,35,6,10
Quolls,1783.848,452,714,1166,0.387650086,28.139,37.533,1010.319,24.424,97,400,0,26.136,1015,25.334,1016,,186.668,18.668,2020,1,8,18,40,5,10
Quolls,1704.539,445,688,1133,0.392762577,28.159,37.969,1010.361,24.075,92,400,0,26.136,1016,24.622,1015,,186.751,18.751,2020,1,8,18,45,5,10
Quolls,1650.479,442,671,1113,0.397124888,28.19,38.275,1010.367,24.024,88,400,0,25.931,1015,25.134,1015,,186.834,18.834,2020,1,8,18,50,5,10
Quolls,1551.542,423,634,1057,0.400189215,28.26,38.203,1010.404,23.716,82,400,0,25.826,1015,25.234,983,,186.883,18.883,2020,1,8,18,53,2,10
Quolls,1459.529,404,599,1003,0.402791625,28.239,38.356,1010.432,23.484,77,400,0,5.857,1015,25.134,1016,,186.918,18.918,2020,1,8,18,55,5,10
Quolls,1279.99,363,529,892,0.406950673,28.18,38.854,1010.438,23.433,68,400,0,26.03,1015,24.928,1013,,187.001,19.001,2020,1,8,19,0,5,10
Quolls,1146.072,333,477,810,0.411111111,28.079,39.581,1010.417,23.612,61,400,0,25.826,1015,25.234,1015,,187.084,19.084,2020,1,8,19,5,5,10
Quolls,956.612,280,399,679,0.412371134,27.979,39.639,1010.457,23.271,50,400,0,26.54,1015,14.785,1011,,187.168,19.168,2020,1,8,19,10,6,10
Quolls,167.116,36,64,100,0.36,26.959,42.419,1010.673,21.476,9,400,1,26.434,1014,25.434,1015,,187.678,19.678,2020,1,8,19,40,41,10
Quolls,615.827,146,242,388,0.37628866,27.819,40.093,1010.593,22.143,34,400,0,26.639,1015,25.334,1015,,187.27,19.27,2020,1,8,19,16,13,10
Quolls,507.502,115,197,312,0.368589744,27.61,40.633,1010.5,22.914,28,400,0,13.761,915,25.234,1015,,187.335,19.335,2020,1,8,19,20,6,10
Quolls,318.447,73,124,197,0.370558376,27.239,41.5,1010.565,22.372,18,400,0,26.235,1014,25.74,1016,,187.501,19.501,2020,1,8,19,30,5,10
Quolls,240.053,54,93,147,0.367346939,27.069,42.052,1010.647,21.688,13,400,0,26.235,1015,25.234,1016,,187.584,19.584,2020,1,8,19,35,5,10
Quolls,98,16,35,51,0.31372549,26.69,43.338,1010.771,20.653,4,400,1,26.744,1015,25.64,1016,,187.844,19.844,2020,1,8,19,50,41,10
Quolls,137.819,26,51,77,0.337662338,26.799,42.905,1010.711,21.158,7,400,0,26.639,1015,25.134,1015,,187.738,19.738,2020,1,8,19,44,18,10
Quolls,136,25,50,75,0.333333333,26.799,42.982,1010.747,20.852,7,400,0,26.235,1015,25.534,1016,,187.743,19.743,2020,1,8,19,44,35,10
Quolls,132.379,25,49,74,0.337837838,26.79,43.027,1010.73,20.999,6,400,0,26.335,1015,25.434,997,,187.748,19.748,2020,1,8,19,44,53,10
Quolls,134.192,24,49,73,0.328767123,26.799,43.048,1010.738,20.932,6,400,0,21.057,1015,25.64,1015,,187.751,19.751,2020,1,8,19,45,6,10
Quolls,130.559,24,48,72,0.333333333,26.78,43.136,1010.714,21.135,6,400,0,26.335,1015,25.334,1016,,187.756,19.756,2020,1,8,19,45,23,10
Quolls,47.04,3,14,17,0.176470588,25.909,45.791,1010.986,18.862,1,400,1,26.54,1015,26.346,1016,,188.344,20.344,2020,1,8,20,20,41,10
Quolls,76.264,12,27,39,0.307692308,26.479,43.929,1010.761,20.742,3,400,0,26.434,1015,25.434,1015,,187.918,19.918,2020,1,8,19,55,5,10
Quolls,62.044,8,21,29,0.275862069,26.319,44.335,1010.845,20.042,2,400,0,26.54,1015,25.434,1015,,188.001,20.001,2020,1,8,20,0,5,10
Quolls,51.266,6,17,23,0.260869565,26.17,44.875,1010.916,19.447,1,400,0,26.235,1016,25.134,1015,,188.084,20.084,2020,1,8,20,5,5,10
Quolls,48.315,4,15,19,0.210526316,26.059,45.197,1010.945,19.205,1,400,0,26.434,1014,25.534,1015,,188.168,20.168,2020,1,8,20,10,5,10
Quolls,51,3,15,18,0.166666667,25.95,45.474,1010.933,19.305,1,400,0,26.335,1015,25.234,1015,,188.251,20.251,2020,1,8,20,15,5,10
Quolls,47.04,3,14,17,0.176470588,25.36,48.722,1011.229,16.838,1,400,1,26.744,1015,25.64,1016,,188.844,20.844,2020,1,8,20,50,41,10
Quolls,51,3,15,18,0.166666667,25.76,46.552,1011.007,18.688,1,400,0,26.235,1015,25.334,1015,,188.418,20.418,2020,1,8,20,25,5,10
Quolls,47.04,3,14,17,0.176470588,25.67,47.074,1010.988,18.843,1,400,0,26.54,1015,25.034,1015,,188.501,20.501,2020,1,8,20,30,5,10
Quolls,47.04,3,14,17,0.176470588,25.569,47.373,1011.109,17.835,1,400,0,26.844,1015,25.234,1015,,188.584,20.584,2020,1,8,20,35,5,10
Quolls,47.04,3,14,17,0.176470588,25.489,47.863,1011.074,18.126,1,400,0,26.54,1015,25.134,1015,,188.668,20.668,2020,1,8,20,40,5,10
Quolls,47.04,3,14,17,0.176470588,25.399,48.141,1011.166,17.584,1,400,0,26.434,1015,26.452,1015,,188.751,20.751,2020,1,8,20,45,5,10
Quolls,47.04,3,14,17,0.176470588,24.899,50.915,1011.237,16.77,1,400,1,26.235,1015,25.534,1016,,189.345,21.345,2020,1,8,21,20,42,10
Quolls,47.04,3,14,17,0.176470588,25.219,49.094,1011.211,16.76,1,400,0,26.335,1014,25.334,1015,,188.918,20.918,2020,1,8,20,55,5,10
Quolls,47.04,3,14,17,0.176470588,25.129,49.714,1011.254,17.188,1,400,0,26.136,1016,25.434,1015,,189.001,21.001,2020,1,8,21,0,5,10
Quolls,47.04,3,14,17,0.176470588,25.049,50.136,1011.264,16.543,1,400,0,26.744,1015,25.534,1015,,189.084,21.084,2020,1,8,21,5,5,10
Quolls,47.04,3,14,17,0.176470588,24.979,50.526,1011.241,16.736,1,400,0,26.54,1014,25.334,1015,,189.168,21.168,2020,1,8,21,10,5,10
Quolls,47.04,3,14,17,0.176470588,24.909,50.828,1011.257,16.6,1,400,0,26.639,1015,25.534,1015,,189.251,21.251,2020,1,8,21,15,5,10
Quolls,47.04,3,14,17,0.176470588,24.53,52.439,1011.184,17.213,1,400,1,24.41,1015,25.64,947,,189.844,21.844,2020,1,8,21,50,41,10
Quolls,47.04,3,14,17,0.176470588,24.78,51.409,1011.294,16.296,1,400,0,26.235,968,26.452,1011,,189.418,21.418,2020,1,8,21,25,5,10
Quolls,47.04,3,14,17,0.176470588,24.709,51.621,1011.23,16.826,1,400,0,13.556,1015,25.234,1015,,189.501,21.501,2020,1,8,21,30,5,10
Quolls,47.04,3,14,17,0.176470588,24.649,51.858,1011.267,16.521,1,400,0,26.335,924,25.234,1015,,189.585,21.585,2020,1,8,21,35,6,10
Quolls,47.04,3,14,17,0.176470588,24.59,52.06,1011.272,16.478,1,400,0,26.54,1015,25.334,1016,,189.668,21.668,2020,1,8,21,40,5,10
Quolls,47.04,3,14,17,0.176470588,24.54,52.076,1011.26,16.581,1,400,0,26.335,1016,25.234,1015,,189.751,21.751,2020,1,8,21,45,5,10
Quolls,47.04,3,14,17,0.176470588,24.27,53.687,1011.139,17.588,1,400,1,26.54,1015,25.534,1016,,190.345,22.345,2020,1,8,22,20,42,10
Quolls,47.04,3,14,17,0.176470588,24.43,52.669,1011.197,17.101,1,400,0,26.335,986,25.234,1015,,189.918,21.918,2020,1,8,21,55,5,10
Quolls,47.04,3,14,17,0.176470588,24.379,52.774,1011.12,17.744,1,400,0,26.335,1015,25.334,902,,190.001,22.001,2020,1,8,22,0,5,10
Quolls,47.04,3,14,17,0.176470588,24.35,52.682,1011.156,17.441,1,400,0,26.136,1013,25.334,1015,,190.084,22.084,2020,1,8,22,5,5,10
Quolls,47.04,3,14,17,0.176470588,24.299,52.665,1011.102,17.892,1,400,0,26.639,1015,25.534,1015,,190.168,22.168,2020,1,8,22,10,5,10
Quolls,47.04,3,14,17,0.176470588,24.239,52.791,1011.152,17.477,1,400,0,26.639,1014,25.234,1015,,190.251,22.251,2020,1,8,22,15,5,10
Quolls,47.04,3,14,17,0.176470588,24.12,53.9,1011.196,17.109,1,400,1,26.54,1015,25.534,866,,190.844,22.844,2020,1,8,22,50,41,10
Quolls,47.04,3,14,17,0.176470588,24.18,53.908,1011.051,18.323,1,400,0,26.136,1015,25.434,1015,,190.418,22.418,2020,1,8,22,25,5,10
Quolls,47.04,3,14,17,0.176470588,24.149,54.399,1011.033,18.472,1,400,0,26.335,1015,25.434,1016,,190.501,22.501,2020,1,8,22,30,6,10
Quolls,47.04,3,14,17,0.176470588,24.129,53.736,1011.05,18.324,1,400,0,26.54,1015,25.134,1015,,190.584,22.584,2020,1,8,22,35,4,10
Quolls,47.04,3,14,17,0.176470588,24.1,54.096,1011.087,18.021,1,400,0,26.235,1015,25.034,1016,,190.668,22.668,2020,1,8,22,40,5,10
Quolls,47.04,3,14,17,0.176470588,24.079,54.137,1011.247,16.681,1,400,0,26.335,865,25.234,1014,,190.751,22.751,2020,1,8,22,45,5,10
Quolls,47.04,3,14,17,0.176470588,24.01,54.25,1010.887,19.692,1,400,1,26.639,1015,25.64,919,,191.261,23.261,2020,1,8,23,15,41,10
Quolls,47.04,3,14,17,0.176470588,24.03,54.099,1011.049,18.338,1,400,0,26.434,1016,25.234,1015,,190.903,22.903,2020,1,8,22,54,11,10
Quolls,47.04,3,14,17,0.176470588,24.04,54.165,1011.039,18.417,1,400,0,26.335,1013,25.234,1015,,190.918,22.918,2020,1,8,22,55,6,10
Quolls,47.04,3,14,17,0.176470588,24.01,54.239,1011.008,18.678,1,400,0,26.136,933,24.322,1009,,191.001,23.001,2020,1,8,23,0,5,10
